store_id, uptime_last_hour, uptime_last_day, uptime_last_week, downtime_last_hour, downtime_last_day, downtime_last_week
7368300954862397020, 1, 12, 52, 15, 20, 32 
7369000223881875999, 0, 0, 49, 0, 0, 21 
7369215549436595643, 0, 7, 33, 0, 5, 17 
7369698064925434391, 0, 0, 15, 0, 0, 9 
7370905519814807534, 0, 7, 24, 0, 1, 12 
7372385631979013974, 3, 21, 73, 20, 25, 44 
7372733207729131264, 4, 38, 164, 19, 8, 84 
7372814802779280407, 0, 6, 21, 0, 0, 9 
7374835621024359510, 4, 38, 120, 19, 10, 53 
7375902515618528572, 0, 10, 22, 0, 1, 12 
7375975910982167819, 0, 8, 32, 0, 3, 16 
7377781252509249770, 0, 12, 41, 0, 1, 15 
7378209180335728706, 0, 6, 24, 0, 3, 11 
7379260335230767740, 0, 7, 34, 0, 1, 14 
7381010239796901182, 0, 1, 2, 0, 0, 0 
7381287883989188770, 0, 2, 7, 0, 4, 11 
738183499048806560, 4, 18, 81, 10, 10, 40 
7382499461079062172, 2, 4, 27, 14, 28, 37 
7382561148731968842, 2, 19, 73, 21, 27, 46 
7383078974286028158, 2, 9, 37, 12, 19, 19 
7383431723807454562, 0, 2, 14, 0, 2, 7 
7384625213120901413, 0, 0, 23, 0, 0, 13 
7384915123450297932, 4, 16, 70, 9, 10, 40 
7385037917446605536, 0, 18, 80, 0, 5, 33 
7385488550386145369, 0, 7, 24, 0, 1, 10 
7386433953205123066, 0, 11, 51, 0, 1, 10 
7387454993601768028, 0, 5, 25, 0, 7, 25 
7387908251190896571, 2, 19, 72, 21, 27, 47 
7388315378549321089, 0, 7, 23, 0, 2, 13 
7388942697909606635, 2, 13, 52, 15, 21, 18 
7391227102511242942, 0, 0, 18, 0, 0, 28 
7394024571388145651, 0, 8, 35, 0, 2, 15 
7398381639684476363, 2, 8, 37, 15, 26, 30 
7400459627114964748, 0, 10, 32, 0, 0, 10 
7402106523410993239, 0, 7, 25, 0, 2, 13 
7402795201449608687, 0, 0, 4, 0, 0, 2 
7403982517331692560, 2, 19, 73, 21, 27, 44 
7405472973083040350, 2, 19, 85, 21, 27, 59 
7405493069278098880, 0, 9, 29, 0, 2, 15 
7405581902401743419, 0, 4, 44, 0, 2, 16 
7405651990117386028, 0, 8, 25, 0, 2, 13 
740897790876755009, 1, 7, 30, 11, 17, 18 
7409811026710436853, 3, 20, 72, 20, 26, 45 
741058985704573143, 0, 0, 18, 0, 0, 12 
7411808757846896118, 0, 8, 27, 0, 1, 11 
7412006385734397236, 0, 9, 40, 0, 1, 10 
7412069929279751721, 4, 38, 167, 19, 8, 89 
7414310868100982612, 1, 12, 27, 15, 20, 7 
7414364798717009905, 0, 8, 34, 0, 1, 15 
741582341860926253, 0, 0, 6, 0, 0, 6 
7416476262975772286, 4, 36, 165, 19, 10, 81 
7416800248728813422, 1, 11, 43, 15, 21, 21 
741701595822447541, 0, 6, 27, 0, 9, 33 
7418332058017801268, 0, 5, 20, 0, 7, 18 
7419279836359327578, 0, 0, 146, 0, 0, 78 
7419745219987444194, 0, 11, 34, 0, 1, 12 
7420169498974059688, 0, 5, 17, 0, 0, 3 
7420234485520736703, 2, 19, 71, 21, 27, 46 
7421407536615181179, 0, 0, 2, 0, 0, 0 
7423028298759910665, 4, 37, 178, 19, 9, 88 
7428814857704722091, 0, 0, 33, 0, 0, 15 
7429020984312919763, 0, 0, 3, 0, 0, 3 
7430063911445992917, 0, 8, 29, 0, 2, 13 
7431024604579120252, 0, 8, 28, 0, 2, 14 
7431772691447107601, 0, 6, 21, 0, 0, 9 
7432100255228515477, 0, 1, 38, 0, 22, 54 
7432416292069455942, 2, 19, 85, 21, 27, 65 
7433398711719243797, 0, 11, 32, 0, 0, 8 
7433733351522940168, 0, 7, 16, 0, 4, 7 
7433981271180316435, 0, 6, 21, 0, 1, 14 
7434868001187596075, 2, 11, 56, 21, 35, 59 
7434977392392020033, 0, 10, 34, 0, 2, 14 
743534993607244086, 0, 8, 34, 0, 2, 17 
7435673831034556995, 0, 4, 12, 0, 0, 6 
7436792072273365951, 1, 1, 18, 7, 7, 14 
7436945036787633982, 0, 0, 9, 0, 0, 37 
7437594606745497003, 0, 8, 31, 0, 2, 13 
7438917834416497663, 0, 11, 42, 0, 1, 11 
7439228336134150870, 0, 0, 21, 0, 0, 25 
744032969520357043, 0, 11, 45, 0, 1, 8 
7444442394830756795, 0, 7, 25, 0, 2, 13 
7444716675586660524, 0, 4, 24, 0, 0, 9 
744480156720127206, 0, 9, 35, 0, 4, 21 
7446219799268180208, 0, 8, 18, 0, 2, 14 
7446243159795820768, 4, 18, 82, 10, 10, 39 
7450334489375010110, 0, 11, 39, 0, 3, 17 
7453145190941570095, 5, 19, 81, 9, 9, 40 
7454620870018067750, 0, 6, 18, 0, 2, 6 
7455163321363493495, 0, 4, 30, 0, 2, 19 
7455269861872781088, 0, 2, 12, 0, 0, 6 
745608695776670852, 0, 2, 7, 0, 0, 1 
7456637015542781138, 0, 6, 14, 0, 3, 13 
7456703466739074889, 0, 0, 11, 0, 0, 7 
7457598832917448197, 0, 8, 29, 0, 3, 15 
7458308374379875530, 0, 6, 24, 0, 5, 22 
7460783481226811682, 2, 19, 72, 21, 27, 45 
7462859887803971920, 2, 19, 80, 21, 27, 39 
7463751347549456471, 3, 19, 74, 20, 27, 43 
7465178906537008332, 0, 6, 22, 0, 4, 18 
7465353201674280800, 0, 10, 33, 0, 0, 11 
7465993878304779967, 0, 7, 25, 0, 2, 13 
7466277663248763659, 0, 9, 29, 0, 1, 13 
7467413687160703485, 0, 2, 8, 0, 0, 2 
7467782208608408100, 1, 10, 40, 13, 18, 16 
7469165285930712582, 4, 18, 80, 10, 10, 39 
7469861793917469789, 0, 4, 20, 0, 5, 16 
7470331207943527704, 0, 7, 21, 0, 3, 9 
7471829171994584782, 4, 38, 169, 19, 8, 95 
7472095004272463618, 0, 4, 11, 0, 0, 5 
7472187351151834359, 0, 0, 7, 0, 0, 21 
7474514881277910912, 0, 11, 41, 0, 1, 21 
7476419808990473219, 0, 2, 10, 0, 0, 3 
7476799844454560478, 0, 0, 4, 0, 0, 2 
7477851909662188679, 0, 4, 20, 0, 4, 8 
7478014457302391612, 0, 0, 5, 0, 0, 6 
7478195483639277589, 0, 4, 15, 0, 2, 5 
7478499051019290305, 0, 11, 39, 0, 1, 13 
7479530474430552375, 0, 9, 30, 0, 2, 14 
7479740849718093475, 0, 10, 40, 0, 0, 12 
7481642173604987217, 2, 7, 31, 10, 17, 16 
7482042427544549838, 0, 6, 40, 0, 6, 10 
7482336503866310270, 0, 2, 7, 0, 0, 3 
7484228659551863931, 0, 10, 38, 0, 2, 14 
7484574268501183927, 0, 11, 34, 0, 0, 10 
7484921340121126919, 3, 20, 72, 20, 26, 45 
7485668601594155846, 0, 4, 24, 0, 0, 7 
7489885878113754391, 6, 12, 23, 1, 7, 8 
7489983233589139014, 0, 5, 17, 0, 1, 7 
7490410460898937023, 0, 5, 29, 0, 7, 21 
7491238105264364999, 2, 13, 53, 15, 21, 34 
7491259506620901084, 0, 20, 82, 0, 7, 31 
7491734570364618695, 2, 19, 62, 21, 27, 48 
749245661913437062, 0, 8, 26, 0, 3, 15 
7494741768470986869, 0, 10, 35, 0, 2, 15 
7497560946026069583, 3, 20, 70, 20, 26, 47 
7497625867935859549, 2, 8, 31, 11, 18, 18 
7498785723918606293, 0, 2, 8, 0, 1, 2 
7499653872667745375, 2, 19, 78, 21, 27, 32 
7499732641258229946, 2, 19, 75, 21, 27, 65 
7502320539430231593, 0, 0, 5, 0, 0, 6 
7503420474204420441, 0, 9, 33, 0, 2, 15 
7505533899438288765, 0, 11, 38, 0, 1, 13 
7506008567511802466, 4, 38, 170, 19, 10, 92 
750710463527280225, 2, 19, 73, 21, 27, 44 
7507608410715690934, 0, 2, 8, 0, 0, 2 
7508533243563206810, 1, 8, 34, 12, 18, 18 
7509740124230812327, 2, 19, 72, 21, 27, 45 
7509967577070299969, 2, 16, 85, 21, 30, 59 
7510749072644550687, 1, 12, 47, 15, 20, 13 
7510944482437182123, 0, 3, 10, 0, 0, 4 
7516339311818737482, 0, 13, 49, 0, 1, 8 
751649748468579640, 0, 8, 27, 0, 2, 13 
7516542846385307227, 0, 1, 7, 0, 0, 2 
7516556229614298340, 0, 1, 9, 0, 0, 6 
751852163964670433, 0, 0, 21, 0, 0, 11 
7518522863389337808, 0, 3, 10, 0, 0, 2 
7519061781615892389, 2, 6, 26, 9, 16, 15 
7521186671573767483, 0, 3, 13, 0, 6, 14 
752194679061774101, 4, 38, 168, 19, 8, 88 
752242078435672140, 3, 12, 44, 13, 20, 20 
7523015134679757269, 0, 6, 19, 0, 4, 17 
7524711570215018930, 0, 0, 6, 0, 0, 6 
7525855803088348971, 0, 1, 7, 0, 4, 23 
7526635601766341401, 0, 8, 27, 0, 2, 15 
7527683674922253243, 0, 9, 25, 0, 0, 11 
7528838220743358595, 0, 3, 7, 0, 0, 2 
7529820841949686738, 0, 6, 14, 0, 0, 12 
7531678295866584551, 2, 19, 72, 21, 27, 47 
7532337002930532618, 0, 7, 20, 0, 2, 18 
7532429074809780514, 0, 2, 8, 0, 1, 4 
7533585614717130592, 0, 10, 39, 0, 4, 18 
7535110053450046208, 5, 37, 167, 18, 9, 91 
7535412366097548723, 0, 2, 5, 0, 0, 1 
7535645748838073447, 4, 26, 87, 13, 18, 21 
7535792107955056195, 2, 13, 52, 15, 21, 18 
7536092008719192726, 0, 0, 7, 0, 0, 15 
7536503276896413286, 0, 11, 38, 0, 1, 14 
7538600019390481443, 0, 1, 4, 0, 0, 1 
7538828005526079906, 0, 7, 19, 0, 1, 9 
7539689905336880508, 2, 18, 75, 21, 28, 42 
7540023642046728810, 0, 0, 6, 0, 0, 5 
7542906477718390414, 2, 6, 26, 9, 16, 15 
7542982131414874146, 0, 5, 16, 0, 1, 6 
7544291310825060031, 0, 11, 35, 0, 0, 11 
7546465562805519999, 2, 13, 53, 15, 21, 17 
7548974828245495429, 2, 11, 57, 21, 35, 58 
755054941416551086, 0, 0, 1, 0, 0, 0 
7550771826605888166, 0, 7, 23, 0, 2, 13 
7551779702028994572, 5, 39, 167, 18, 7, 89 
7552339473703159534, 0, 22, 96, 0, 9, 33 
7552512568144662300, 0, 0, 3, 0, 0, 6 
7552925964104541935, 0, 2, 11, 0, 1, 8 
7552954725190179256, 0, 10, 33, 0, 2, 15 
7554777953072827580, 0, 6, 19, 0, 7, 25 
7555688063789725141, 0, 0, 10, 0, 0, 7 
7555752115160416405, 0, 7, 27, 0, 2, 13 
7556329126654413020, 5, 33, 156, 18, 13, 86 
7557019114354336519, 4, 40, 119, 19, 6, 52 
7558523868791267284, 1, 1, 19, 7, 7, 13 
7559099806977180968, 0, 0, 147, 0, 0, 81 
7559373556545789593, 2, 13, 55, 15, 21, 15 
7559656433578558340, 0, 28, 75, 0, 15, 23 
7559739719873851290, 0, 3, 8, 0, 0, 2 
7560332360574537975, 2, 5, 15, 3, 0, 4 
7560763264970675952, 0, 8, 25, 0, 4, 9 
7561600353346469503, 6, 39, 177, 17, 7, 95 
7561687620588136389, 0, 6, 26, 0, 3, 10 
7563815286556092695, 0, 10, 35, 0, 2, 15 
7565100034874238272, 2, 19, 73, 21, 27, 44 
7565986925306281392, 0, 0, 25, 0, 0, 15 
7567143334324811039, 0, 6, 21, 0, 3, 15 
7570269368745353854, 5, 39, 117, 18, 9, 52 
7570537170277186142, 0, 27, 103, 0, 14, 38 
7571112454384288866, 0, 18, 81, 0, 5, 32 
7572927376568729341, 4, 37, 166, 19, 9, 86 
7572985311845718144, 5, 39, 177, 18, 7, 93 
757369495025202880, 2, 8, 33, 11, 18, 17 
7575377953579535994, 0, 8, 28, 0, 2, 12 
7577208792486645944, 1, 10, 41, 14, 20, 19 
7579083520786642719, 0, 13, 41, 0, 1, 9 
7579417791739282311, 0, 0, 5, 0, 0, 5 
7579895440593717695, 1, 12, 49, 15, 20, 19 
7580383002407053952, 0, 5, 15, 0, 0, 4 
7582298718047979573, 0, 9, 30, 0, 1, 12 
7583660324232359666, 0, 9, 31, 0, 2, 13 
758519570375246396, 0, 11, 39, 0, 1, 13 
7585867475992643089, 0, 0, 18, 0, 0, 28 
758664419989103647, 0, 9, 29, 0, 1, 11 
7587329580270461651, 1, 6, 24, 10, 16, 20 
7588293329747173169, 0, 0, 19, 0, 0, 13 
7588784486991764031, 0, 11, 43, 0, 1, 8 
7589391908838555490, 0, 11, 25, 0, 1, 13 
7590362642504110612, 0, 0, 5, 0, 0, 6 
7590618677812053672, 2, 11, 43, 14, 21, 20 
7592159121925764709, 0, 2, 7, 0, 0, 3 
7595751967470806412, 0, 22, 88, 0, 9, 31 
759577923095203297, 0, 1, 7, 0, 0, 4 
7596818467891630526, 0, 11, 35, 0, 1, 10 
7598275831951085035, 0, 5, 23, 0, 0, 4 
7599966346464687477, 0, 7, 27, 0, 1, 12 
760198859156345728, 1, 5, 23, 9, 15, 16 
7604933846160420631, 2, 8, 33, 11, 18, 17 
760552083015605473, 2, 9, 37, 12, 19, 19 
7606727182356080230, 0, 7, 27, 0, 2, 13 
7609450073861482724, 0, 2, 18, 0, 0, 4 
7609510742636561367, 0, 0, 1, 0, 0, 2 
761138229941294114, 0, 0, 13, 0, 0, 10 
7612131358423411250, 0, 5, 15, 0, 0, 0 
7612500326052261438, 0, 7, 27, 0, 3, 15 
7612910632134191417, 0, 1, 3, 0, 0, 0 
7613374911564844408, 2, 10, 41, 13, 20, 19 
7613775583675475070, 2, 19, 73, 21, 27, 39 
7614824149049759851, 5, 39, 178, 18, 9, 92 
7615263887671060136, 0, 0, 3, 0, 0, 11 
7615352519986901703, 4, 38, 166, 19, 8, 90 
761621786939748508, 0, 0, 32, 0, 0, 8 
7618163284168008090, 2, 19, 80, 21, 27, 37 
7621107743264876012, 0, 0, 4, 0, 0, 3 
7622852966095963272, 0, 3, 17, 0, 5, 5 
7623748547333625211, 0, 10, 31, 0, 2, 29 
762456155936088696, 0, 7, 25, 0, 2, 13 
7625140008460455212, 2, 19, 71, 21, 27, 46 
7625210722288649524, 2, 19, 86, 21, 27, 56 
7625261489342725571, 2, 19, 72, 21, 27, 46 
7625672128046208820, 0, 4, 18, 0, 2, 10 
762615176398991653, 2, 19, 73, 21, 27, 44 
7627757745553126748, 1, 3, 19, 7, 13, 13 
7628916650996285090, 0, 12, 46, 0, 3, 18 
7629733927616020663, 1, 1, 15, 5, 5, 9 
7630070067525226303, 2, 8, 32, 11, 18, 18 
7630373494858276351, 0, 10, 37, 0, 1, 15 
763083683160639815, 0, 7, 11, 0, 1, 7 
7631186710341268081, 0, 8, 28, 0, 3, 15 
7632968535709171812, 2, 19, 78, 21, 27, 39 
7633697021858808601, 0, 2, 11, 0, 0, 3 
7633796429604600037, 0, 10, 45, 0, 1, 14 
763392497407400668, 0, 11, 37, 0, 1, 13 
7633935717604868007, 0, 10, 37, 0, 2, 15 
7638572091785565607, 0, 11, 40, 0, 1, 14 
7640461969573183389, 2, 13, 52, 15, 21, 18 
7641835876128038693, 0, 9, 39, 0, 1, 9 
7647203158739134688, 0, 9, 29, 0, 0, 9 
7647589410640049288, 0, 28, 101, 0, 15, 36 
7647796266115725856, 0, 8, 29, 0, 2, 13 
7648818532200636413, 0, 10, 30, 0, 0, 12 
7649568481438434829, 0, 0, 31, 0, 0, 9 
7649760999742649319, 5, 39, 116, 18, 7, 51 
7649999801487920556, 2, 11, 41, 14, 21, 23 
7650104376420095990, 0, 10, 34, 0, 1, 12 
7651829624924720340, 4, 10, 42, 0, 6, 25 
7655057150760477129, 4, 8, 24, 7, 14, 17 
7657482003169506021, 0, 5, 15, 0, 6, 18 
7657989009899359664, 0, 10, 35, 0, 0, 11 
7658264150132541175, 0, 5, 38, 0, 7, 26 
7658789080969587723, 0, 1, 4, 0, 0, 1 
7659795716924587103, 1, 1, 20, 7, 7, 12 
7659810375831230380, 0, 9, 34, 0, 2, 12 
7660323411264459198, 0, 9, 30, 0, 1, 12 
7660369252418819727, 0, 1, 2, 0, 0, 0 
7660544698836429514, 0, 12, 27, 0, 0, 5 
7660960487803410581, 0, 2, 9, 0, 1, 5 
7661758784929916878, 0, 8, 35, 0, 1, 17 
7662767069265523942, 0, 4, 12, 0, 1, 3 
7663027882656773648, 0, 10, 33, 0, 0, 11 
7665853549249447412, 0, 8, 32, 0, 2, 21 
7667395610786731642, 0, 3, 19, 0, 7, 13 
7667874279497279722, 3, 20, 73, 20, 26, 37 
7669040490108017952, 0, 0, 32, 0, 0, 6 
766933310758774282, 0, 6, 15, 0, 7, 24 
7672267501779500214, 0, 9, 21, 0, 0, 15 
7673515973349545399, 0, 0, 7, 0, 0, 23 
7674310523499335885, 0, 10, 37, 0, 2, 15 
7675111033901342784, 0, 7, 16, 0, 2, 22 
7676402678061186062, 0, 9, 40, 0, 5, 30 
7679565977917662418, 0, 5, 24, 0, 0, 11 
7681219113084292190, 2, 6, 26, 7, 3, 7 
7681667105698822900, 0, 11, 33, 0, 0, 11 
7682976812917865962, 0, 7, 27, 0, 3, 15 
7682993133850177813, 0, 0, 14, 0, 0, 6 
7684291859779392843, 0, 5, 31, 0, 7, 31 
7685781704433296127, 0, 5, 17, 0, 2, 6 
7686137658412217051, 5, 38, 177, 18, 8, 97 
7688951915274274783, 0, 2, 8, 0, 1, 4 
7689067358810715421, 0, 9, 28, 0, 1, 8 
7689651529610123340, 0, 10, 1, 0, 2, 0 
768992666525847309, 2, 18, 74, 21, 28, 43 
7692275341686349505, 0, 5, 24, 0, 3, 8 
7694590157437200380, 1, 1, 21, 7, 7, 11 
7696023007394100553, 0, 5, 16, 0, 6, 19 
7696157926724722480, 0, 2, 7, 0, 0, 1 
769647930769691648, 0, 6, 19, 0, 1, 3 
7697274636550995002, 0, 11, 45, 0, 5, 19 
7699467986265640764, 0, 0, 24, 0, 0, 4 
7701449795990683213, 0, 2, 18, 0, 7, 9 
7702451367414536121, 0, 2, 12, 0, 4, 6 
7702927920131276357, 0, 11, 42, 0, 3, 18 
7703671065798408592, 0, 2, 17, 0, 5, 11 
7704246032493318376, 2, 12, 47, 15, 22, 21 
7705146800407243499, 0, 0, 9, 0, 0, 14 
7705704224154861503, 0, 0, 20, 0, 0, 6 
7706933035314476819, 0, 2, 10, 0, 2, 4 
7707528008225066648, 0, 0, 21, 0, 0, 7 
7707800654103542089, 2, 9, 34, 12, 19, 22 
7708553023414002215, 0, 6, 21, 0, 6, 27 
7709672704889672140, 0, 7, 27, 0, 1, 12 
7711547212112709252, 0, 10, 45, 0, 2, 17 
7714402839179364206, 0, 0, 30, 0, 0, 9 
7715286606802790824, 0, 0, 31, 0, 0, 9 
7716116137408994033, 0, 1, 5, 0, 0, 3 
7716689494974707507, 0, 0, 6, 0, 0, 6 
7716715553923047492, 0, 2, 8, 0, 1, 4 
7718498419677467865, 0, 3, 15, 0, 4, 13 
771886991954796345, 2, 18, 67, 21, 28, 48 
7720911914275688121, 0, 11, 31, 0, 3, 25 
7721214046089221863, 0, 12, 45, 0, 3, 19 
7722103629108669026, 0, 11, 45, 0, 1, 9 
772214261751355348, 4, 37, 171, 19, 9, 93 
7722193507131423111, 0, 2, 8, 0, 0, 4 
7722398233697060141, 0, 11, 38, 0, 1, 14 
7723710986069933798, 0, 8, 35, 0, 5, 17 
7724025313568065528, 0, 18, 80, 0, 5, 33 
7725842325008243443, 0, 9, 28, 0, 0, 10 
7726990107824789399, 4, 38, 170, 19, 10, 92 
7728374954598545135, 0, 7, 27, 0, 2, 13 
7730229831636583350, 0, 2, 10, 0, 0, 2 
7731732307289257661, 0, 0, 139, 0, 0, 69 
7732478311106769616, 1, 2, 15, 6, 12, 13 
7733857431668843983, 0, 11, 45, 0, 1, 8 
773398263208964303, 0, 8, 20, 0, 3, 11 
7734172081046119946, 0, 7, 28, 0, 2, 14 
7734678648069321417, 5, 39, 118, 18, 7, 53 
7735253880009557608, 0, 9, 29, 0, 1, 11 
773531898062993086, 0, 5, 20, 0, 7, 28 
7736958860420255891, 0, 0, 42, 0, 0, 17 
7738034470109474246, 0, 9, 19, 0, 1, 11 
7738281730897614275, 0, 8, 30, 0, 2, 12 
7738559705422502250, 0, 10, 33, 0, 2, 15 
7738629096232062027, 0, 2, 6, 0, 1, 3 
7738666592812526527, 0, 10, 35, 0, 2, 15 
7740374754646154631, 2, 13, 52, 15, 21, 18 
7741181791963688393, 0, 10, 34, 0, 0, 10 
7741788920496674160, 0, 2, 7, 0, 1, 3 
7741853184187998007, 0, 6, 22, 0, 5, 21 
7743096998119031522, 0, 2, 9, 0, 3, 5 
7743159519557964912, 0, 10, 36, 0, 2, 14 
7743226762244915066, 0, 18, 79, 0, 5, 34 
7743855304780562380, 0, 8, 39, 0, 2, 15 
7747953514382103653, 0, 6, 21, 0, 3, 15 
774816811015287446, 0, 12, 28, 0, 1, 5 
7751690338649782674, 0, 0, 141, 0, 0, 75 
775334003916056409, 5, 39, 179, 18, 7, 95 
7753932206671108647, 0, 12, 47, 0, 4, 21 
7754204943277891174, 0, 8, 30, 0, 2, 14 
7755093122895039788, 0, 22, 92, 0, 9, 31 
7755120455691189487, 0, 11, 41, 0, 1, 19 
7756113695598697008, 0, 11, 45, 0, 1, 8 
7756207926516645470, 0, 8, 32, 0, 3, 16 
7756990330021556161, 0, 0, 5, 0, 0, 7 
7759494302961846478, 0, 9, 32, 0, 2, 14 
7759812152723043723, 2, 11, 23, 14, 21, 9 
7759879016305907866, 0, 9, 20, 0, 0, 16 
7760449579699000140, 0, 10, 34, 0, 2, 14 
7761092740302803362, 0, 6, 27, 0, 3, 18 
7761606104561337031, 0, 0, 32, 0, 0, 14 
7763443099612942793, 0, 2, 10, 0, 1, 5 
7763451050462603853, 3, 20, 70, 20, 26, 45 
776361635643138506, 0, 3, 13, 0, 0, 1 
7764169820811597185, 0, 2, 7, 0, 0, 1 
7764287629026272070, 4, 38, 173, 19, 10, 97 
7764493774951411826, 0, 4, 9, 0, 0, 3 
7767238478889033482, 3, 20, 79, 20, 26, 40 
7768174223542700582, 0, 7, 25, 0, 2, 13 
7768556449695294033, 0, 4, 25, 0, 0, 8 
7771293565212721563, 0, 3, 16, 0, 4, 7 
7771306592093002784, 0, 0, 2, 0, 0, 11 
7771943284558818263, 2, 7, 28, 10, 17, 19 
7774754436196449259, 0, 13, 54, 0, 4, 31 
7774947700484490068, 2, 11, 44, 14, 21, 20 
7777816959693661966, 2, 12, 47, 15, 22, 38 
777828069592304528, 0, 0, 5, 0, 0, 5 
7779003676516805752, 1, 3, 16, 2, 0, 4 
7782046710377137994, 0, 10, 33, 0, 0, 11 
7782135406639936057, 0, 0, 5, 0, 0, 6 
7782672185065414519, 0, 2, 2, 0, 1, 1 
778281888660867776, 0, 1, 6, 0, 0, 2 
7783408010083706048, 0, 10, 24, 0, 3, 15 
7783945784226360469, 0, 8, 29, 0, 2, 13 
7785682454003497463, 1, 11, 43, 15, 21, 21 
7785960521333905098, 0, 0, 29, 0, 0, 15 
7786032401563249352, 0, 2, 7, 0, 0, 3 
778659040262922432, 0, 9, 38, 0, 2, 17 
7787233413436356353, 0, 10, 35, 0, 2, 15 
7788650309759389977, 0, 8, 26, 0, 4, 17 
7789683634095826007, 2, 19, 73, 21, 27, 44 
7789943684434476174, 1, 7, 22, 11, 17, 21 
7790864306116399627, 1, 2, 42, 14, 28, 18 
7791569942019889767, 2, 20, 74, 21, 26, 43 
7793659621420785150, 2, 8, 32, 11, 18, 18 
7793988520768291619, 0, 6, 20, 0, 3, 16 
7794572028181286231, 0, 1, 3, 0, 0, 0 
7798492822452717654, 2, 11, 43, 14, 21, 19 
7799427948315267498, 0, 0, 6, 0, 0, 6 
7799431287121178920, 0, 5, 20, 0, 6, 24 
780068876975550532, 0, 2, 7, 0, 0, 3 
7801849455619405041, 0, 5, 24, 0, 6, 22 
7802579647094644800, 0, 2, 12, 0, 4, 6 
7805059339739905541, 1, 4, 22, 7, 12, 12 
7805106599543131070, 0, 0, 4, 0, 0, 5 
7805565389517360330, 2, 12, 45, 15, 22, 23 
7806205095810976716, 0, 9, 38, 0, 1, 14 
7807831982165486983, 0, 10, 30, 0, 0, 20 
7811106495699256403, 0, 2, 8, 0, 1, 4 
7811780403049229937, 0, 9, 34, 0, 1, 6 
7811790376454865729, 0, 4, 12, 0, 0, 4 
7813267364657957598, 0, 4, 23, 0, 1, 6 
7814613490143080955, 0, 4, 18, 0, 3, 6 
7817639073288900258, 2, 20, 74, 21, 26, 43 
7820190298397736787, 4, 37, 175, 19, 9, 85 
7820718941537355741, 0, 5, 19, 0, 0, 9 
7822589231986895187, 0, 0, 22, 0, 0, 8 
7824496333780314988, 0, 0, 40, 0, 0, 28 
7825324309835541212, 0, 0, 5, 0, 0, 7 
7826090717874660698, 2, 8, 38, 9, 3, 23 
7826375907599025889, 2, 12, 46, 15, 22, 20 
7829939588069662588, 0, 2, 9, 0, 0, 3 
7830218091412521629, 0, 11, 40, 0, 1, 22 
7831233375053957113, 4, 39, 120, 19, 7, 51 
7832049309869629644, 0, 11, 33, 0, 0, 13 
7832076012890332596, 0, 10, 20, 0, 3, 8 
7832102784268113912, 0, 11, 17, 0, 0, 12 
7832590722878413297, 0, 2, 9, 0, 1, 5 
7834232823683467966, 0, 2, 36, 0, 4, 20 
7836792050112816238, 0, 18, 78, 0, 5, 33 
7839197397924518082, 0, 11, 43, 0, 1, 8 
783936491766288709, 4, 26, 120, 13, 18, 43 
7840525054690447810, 0, 9, 28, 0, 1, 12 
7840885480816128516, 0, 7, 27, 0, 2, 13 
7841585568073255400, 2, 13, 56, 15, 21, 33 
7846919955898987440, 0, 0, 74, 0, 0, 43 
7848107479568999542, 0, 8, 27, 0, 1, 11 
7849019542798623907, 0, 0, 145, 0, 0, 75 
7849802871317344270, 0, 2, 8, 0, 4, 10 
7850793099411192374, 0, 9, 30, 0, 2, 16 
7851019307349570952, 0, 8, 46, 0, 1, 9 
785273187025900021, 0, 8, 29, 0, 2, 14 
7852975887098099378, 0, 9, 28, 0, 1, 12 
7853737368379666385, 2, 8, 37, 9, 3, 20 
785535519923107474, 0, 0, 34, 0, 0, 18 
7857023934362853420, 0, 0, 5, 0, 0, 6 
7857794563881509673, 2, 12, 47, 15, 22, 18 
7858459700456900672, 2, 12, 48, 15, 22, 20 
7858471337297303211, 0, 8, 27, 0, 2, 13 
7858630778784836612, 4, 10, 44, 1, 5, 24 
7859637696601922537, 0, 0, 26, 0, 0, 10 
7861845407215365087, 0, 0, 22, 0, 0, 8 
7863786493431352986, 0, 8, 28, 0, 2, 14 
7865409373264006475, 0, 2, 30, 0, 7, 24 
7865579702956186869, 0, 0, 1, 0, 0, 0 
7865853505802791614, 0, 0, 49, 0, 0, 38 
7865969001666396189, 0, 0, 1, 0, 0, 6 
7866555864675856310, 0, 8, 16, 0, 1, 11 
7867185941212567833, 0, 0, 26, 0, 0, 10 
7868756777240295930, 0, 12, 48, 0, 4, 18 
7869742085537243781, 0, 7, 25, 0, 1, 11 
7873205242735191399, 4, 37, 172, 19, 9, 98 
7873708923384055021, 2, 11, 41, 14, 21, 19 
7873771783642230404, 2, 19, 75, 21, 27, 44 
7874595094270273187, 0, 4, 22, 0, 8, 14 
7877430938994630686, 2, 8, 33, 11, 18, 17 
7877977105948460397, 0, 1, 3, 0, 0, 0 
7878247453239359163, 4, 10, 44, 1, 5, 24 
7880089176122955619, 2, 13, 53, 15, 21, 17 
7883294653851441833, 2, 8, 30, 11, 18, 20 
788359736214472744, 0, 1, 10, 0, 9, 22 
7884389033348470701, 0, 6, 21, 0, 2, 13 
788454920174709737, 0, 3, 7, 0, 6, 4 
7885581899460723107, 2, 11, 40, 14, 21, 24 
7886883464192565451, 0, 0, 19, 0, 0, 8 
